id,name,initiated,start,end,duration,energy,amount,port,payment
3734655,A,DEVICE,06-13-19 15:13:25,06-13-19 15:34:31,0:21:06,6.75,$3.31,CHADEMO,CREDITCARD
3734751,A,MOBILE,06-13-19 15:39:06,06-13-19 15:40:24,0:01:18,0.55,$0.27,CHADEMO,CREDITCARD
3734758,A,MOBILE,06-13-19 15:41:00,06-13-19 16:08:00,0:27:00,17.05,$8.35,CHADEMO,CREDITCARD
3735042,A,DEVICE,06-13-19 17:17:55,06-13-19 17:55:44,0:37:49,7.98,$4.55,CHADEMO,CREDITCARD
3735190,A,DEVICE,06-13-19 18:13:11,06-13-19 18:19:27,0:06:16,2.55,$1.45,CHADEMO,CREDITCARD
3735283,A,MOBILE,06-13-19 19:32:54,06-13-19 20:42:03,1:09:09,44.43,$25.33,CHADEMO,CREDITCARD
3735414,A,MOBILE,06-13-19 22:03:29,06-13-19 22:30:11,0:26:42,13,$7.02,CHADEMO,RFID
3735455,A,MOBILE,06-13-19 23:10:35,06-13-19 23:41:43,0:31:08,6.42,$3.47,CHADEMO,CREDITCARD
3735526,A,MOBILE,06-14-19 1:11:33,06-14-19 1:42:50,0:31:17,15.05,$8.13,CHADEMO,RFID
3735893,A,MOBILE,06-14-19 4:00:25,06-14-19 4:34:02,0:33:37,14.88,$8.04,DCCOMBOTYP1,RFID
3736688,A,DEVICE,06-14-19 8:43:01,06-14-19 9:09:00,0:25:59,16.48,$0.00,CHADEMO,RFID
3736743,A,MOBILE,06-14-19 9:10:34,06-14-19 9:20:29,0:09:55,7.31,$3.58,DCCOMBOTYP1,CREDITCARD
3736801,A,MOBILE,06-14-19 9:32:58,06-14-19 9:33:00,0:00:02,0,$0.00,DCCOMBOTYP1,RFID
3736807,A,MOBILE,06-14-19 9:34:03,06-14-19 9:34:05,0:00:02,0,$0.00,DCCOMBOTYP1,CREDITCARD
3736811,A,MOBILE,06-14-19 9:35:02,06-14-19 9:35:04,0:00:02,0,$0.00,DCCOMBOTYP1,CREDITCARD
3736814,A,DEVICE,06-14-19 9:36:07,06-14-19 9:36:08,0:00:01,0,$0.00,DCCOMBOTYP1,CREDITCARD
3736911,A,DEVICE,06-14-19 10:08:35,06-14-19 10:38:30,0:29:55,17.17,$0.00,CHADEMO,RFID
3737289,A,DEVICE,06-14-19 11:57:17,06-14-19 12:05:09,0:07:52,0.62,$0.30,CHADEMO,CREDITCARD
3737310,A,DEVICE,06-14-19 12:05:52,06-14-19 12:37:09,0:31:17,5.13,$2.51,CHADEMO,CREDITCARD
3737405,A,MOBILE,06-14-19 12:41:05,06-14-19 13:03:46,0:22:41,7.85,$3.85,CHADEMO,CREDITCARD
3737479,A,MOBILE,06-14-19 13:05:15,06-14-19 13:58:19,0:53:04,30.78,$15.08,DCCOMBOTYP1,CREDITCARD
3737590,A,MOBILE,06-14-19 14:00:23,06-14-19 15:19:54,1:19:31,51.66,$25.31,CHADEMO,CREDITCARD
3737764,A,DEVICE,06-14-19 15:31:20,06-14-19 16:03:53,0:32:33,13.26,$6.50,DCCOMBOTYP1,CREDITCARD
3737819,A,MOBILE,06-14-19 16:10:54,06-14-19 16:24:18,0:13:24,5.2,$2.55,CHADEMO,RFID
3737852,A,MOBILE,06-14-19 16:38:52,06-14-19 17:30:46,0:51:54,30.21,$14.80,CHADEMO,RFID
3738036,A,WEB,06-14-19 18:48:52,06-14-19 18:48:57,0:00:05,0,$0.00,CHADEMO,RFID
3738039,A,WEB,06-14-19 18:49:40,06-14-19 19:09:19,0:19:39,12.51,$7.13,CHADEMO,CREDITCARD
3738153,A,MOBILE,06-14-19 20:31:19,06-14-19 20:43:18,0:11:59,7.78,$4.43,CHADEMO,CREDITCARD
3738164,A,DEVICE,06-14-19 20:47:42,06-14-19 21:15:47,0:28:05,12.79,$7.29,CHADEMO,CREDITCARD
3738197,A,DEVICE,06-14-19 21:29:30,06-14-19 22:00:47,0:31:17,8.07,$4.60,CHADEMO,CREDITCARD
3738281,A,MOBILE,06-14-19 23:36:17,06-15-19 0:07:34,0:31:17,11.86,$6.40,CHADEMO,RFID
3738685,A,MOBILE,06-15-19 7:04:30,06-15-19 8:03:24,0:58:54,20.68,$11.17,CHADEMO,RFID
3738795,A,DEVICE,06-15-19 8:13:44,06-15-19 8:45:01,0:31:17,16.35,$8.83,CHADEMO,RFID
3738944,A,WEB,06-15-19 9:42:16,06-15-19 10:13:15,0:30:59,17.15,$0.27,CHADEMO,RFID
3739005,A,DEVICE,06-15-19 10:19:56,06-15-19 10:51:13,0:31:17,11.9,$5.83,CHADEMO,CREDITCARD
3739161,A,DEVICE,06-15-19 12:02:27,06-15-19 12:33:45,0:31:18,5.31,$2.60,CHADEMO,CREDITCARD
3739223,A,DEVICE,06-15-19 12:45:58,06-15-19 12:56:42,0:10:44,0.59,$0.29,CHADEMO,CREDITCARD
3739307,A,MOBILE,06-15-19 13:36:16,06-15-19 14:02:13,0:25:57,19.2,$9.40,DCCOMBOTYP1,CREDITCARD
3739383,A,MOBILE,06-15-19 14:28:33,06-15-19 14:28:40,0:00:07,0,$0.00,CHADEMO,RFID
3739386,A,MOBILE,06-15-19 14:29:21,06-15-19 14:29:28,0:00:07,0,$0.00,CHADEMO,RFID
3739390,A,MOBILE,06-15-19 14:30:15,06-15-19 14:30:23,0:00:08,0,$0.00,CHADEMO,RFID
3739411,A,MOBILE,06-15-19 14:49:11,06-15-19 15:27:37,0:38:26,5.26,$2.58,DCCOMBOTYP1,RFID
3739452,A,DEVICE,06-15-19 15:28:29,06-15-19 15:49:45,0:21:16,9.08,$4.45,CHADEMO,CREDITCARD
3739493,A,MOBILE,06-15-19 15:51:29,06-15-19 16:15:55,0:24:26,0.49,$0.00,DCCOMBOTYP1,RFID
3739532,A,DEVICE,06-15-19 16:18:31,06-15-19 16:18:38,0:00:07,0,$0.00,CHADEMO,CREDITCARD
3739542,A,DEVICE,06-15-19 16:22:50,06-15-19 16:22:57,0:00:07,0,$0.00,CHADEMO,CREDITCARD
3739544,A,DEVICE,06-15-19 16:23:40,06-15-19 16:32:28,0:08:48,5.66,$2.77,CHADEMO,CREDITCARD
3739556,A,MOBILE,06-15-19 16:35:02,06-15-19 17:01:35,0:26:33,8.85,$4.34,CHADEMO,CREDITCARD
3739612,A,DEVICE,06-15-19 17:03:23,06-15-19 17:24:45,0:21:22,11.65,$6.64,CHADEMO,CREDITCARD
3739661,A,DEVICE,06-15-19 17:37:46,06-15-19 17:47:33,0:09:47,3.29,$1.88,CHADEMO,CREDITCARD
3739685,A,MOBILE,06-15-19 17:50:02,06-15-19 17:58:56,0:08:54,6.66,$3.80,CHADEMO,RFID
3739797,A,MOBILE,06-15-19 19:18:03,06-15-19 19:49:19,0:31:16,11.4,$6.50,CHADEMO,RFID
3739848,A,MOBILE,06-15-19 19:59:35,06-15-19 21:00:01,1:00:26,32.47,$18.51,DCCOMBOTYP1,CREDITCARD
3739966,A,DEVICE,06-15-19 22:03:07,06-15-19 22:30:01,0:26:54,10.53,$5.69,CHADEMO,CREDITCARD
3740401,A,DEVICE,06-16-19 7:17:54,06-16-19 7:40:59,0:23:05,10.17,$5.49,CHADEMO,CREDITCARD
3740433,A,DEVICE,06-16-19 7:42:31,06-16-19 8:13:48,0:31:17,15.12,$8.16,CHADEMO,CREDITCARD
3740524,A,DEVICE,06-16-19 8:41:41,06-16-19 9:27:52,0:46:11,5.04,$2.72,CHADEMO,CREDITCARD
3740867,A,DEVICE,06-16-19 12:16:32,06-16-19 12:49:12,0:32:40,5.78,$2.83,CHADEMO,CREDITCARD
3740923,A,MOBILE,06-16-19 12:53:42,06-16-19 13:11:41,0:17:59,6.37,$3.12,DCCOMBOTYP1,CREDITCARD
3741006,A,MOBILE,06-16-19 14:03:04,06-16-19 14:10:05,0:07:01,4.96,$2.43,CHADEMO,RFID
3741019,A,DEVICE,06-16-19 14:11:52,06-16-19 14:24:58,0:13:06,7.59,$3.72,CHADEMO,CREDITCARD
3741120,A,DEVICE,06-16-19 15:29:21,06-16-19 15:54:32,0:25:11,13.53,$6.63,DCCOMBOTYP1,CREDITCARD
3741200,A,MOBILE,06-16-19 16:39:37,06-16-19 18:12:10,1:32:33,67.3,$32.98,CHADEMO,CREDITCARD
3741399,A,MOBILE,06-16-19 20:04:21,06-16-19 20:35:37,0:31:16,12.35,$7.04,CHADEMO,RFID
3741437,A,MOBILE,06-16-19 21:15:38,06-16-19 21:41:08,0:25:30,10.64,$6.06,CHADEMO,RFID
3741538,A,WEB,06-16-19 23:41:24,06-17-19 0:08:45,0:27:21,16.77,$0.00,CHADEMO,RFID
3741560,A,DEVICE,06-17-19 0:16:17,06-17-19 0:53:40,0:37:23,7.32,$3.95,CHADEMO,CREDITCARD
3742711,A,DEVICE,06-17-19 8:40:01,06-17-19 8:49:51,0:09:50,5.69,$3.07,CHADEMO,CREDITCARD
3742757,A,DEVICE,06-17-19 9:04:11,06-17-19 9:34:55,0:30:44,11.45,$5.61,CHADEMO,CREDITCARD
3742916,A,MOBILE,06-17-19 9:57:05,06-17-19 10:54:29,0:57:24,31.16,$15.27,CHADEMO,RFID
3743095,A,DEVICE,06-17-19 11:03:03,06-17-19 11:32:50,0:29:47,6.67,$0.00,CHADEMO,RFID
3743186,A,DEVICE,06-17-19 11:35:07,06-17-19 11:53:02,0:17:55,12.71,$6.23,CHADEMO,CREDITCARD
3743227,A,MOBILE,06-17-19 11:54:12,06-17-19 12:35:33,0:41:21,24.37,$11.94,DCCOMBOTYP1,CREDITCARD
3743357,A,WEB,06-17-19 12:45:33,06-17-19 12:45:37,0:00:04,0,$0.00,CHADEMO,RFID
3743359,A,WEB,06-17-19 12:46:19,06-17-19 12:46:23,0:00:04,0,$0.00,CHADEMO,RFID
3743366,A,WEB,06-17-19 12:50:30,06-17-19 12:50:35,0:00:05,0,$0.00,CHADEMO,RFID
3743370,A,WEB,06-17-19 12:51:44,06-17-19 13:11:20,0:19:36,14.39,$7.05,CHADEMO,CREDITCARD
3743420,A,DEVICE,06-17-19 13:14:22,06-17-19 14:07:12,0:52:50,33.73,$16.52,CHADEMO,CREDITCARD
3743603,A,MOBILE,06-17-19 14:55:31,06-17-19 15:26:48,0:31:17,8.73,$4.28,CHADEMO,RFID
3743689,A,MOBILE,06-17-19 15:38:54,06-17-19 16:06:41,0:27:47,12.8,$6.27,CHADEMO,CREDITCARD
3743815,A,MOBILE,06-17-19 17:11:47,06-17-19 17:43:04,0:31:17,13.02,$7.42,CHADEMO,CREDITCARD
3743851,A,DEVICE,06-17-19 17:44:41,06-17-19 18:26:56,0:42:15,5.1,$2.91,CHADEMO,CREDITCARD
3744046,A,MOBILE,06-17-19 20:43:18,06-17-19 21:00:22,0:17:04,10.07,$5.74,CHADEMO,RFID
3744133,A,MOBILE,06-17-19 21:57:51,06-17-19 22:18:38,0:20:47,4.98,$2.84,CHADEMO,RFID
3744182,A,MOBILE,06-17-19 23:26:01,06-17-19 23:57:18,0:31:17,14.01,$7.57,CHADEMO,RFID
3744360,A,DEVICE,06-18-19 2:34:16,06-18-19 3:06:34,0:32:18,8.58,$4.63,CHADEMO,CREDITCARD
3745177,A,DEVICE,06-18-19 6:53:50,06-18-19 7:14:29,0:20:39,12.2,$6.59,CHADEMO,CREDITCARD
3745342,A,DEVICE,06-18-19 8:01:44,06-18-19 8:31:04,0:29:20,19.5,$0.00,CHADEMO,RFID
3745515,A,MOBILE,06-18-19 9:02:34,06-18-19 9:52:17,0:49:43,26.58,$13.02,CHADEMO,CREDITCARD
3745668,A,MOBILE,06-18-19 9:54:40,06-18-19 10:24:18,0:29:38,17.48,$8.57,DCCOMBOTYP1,CREDITCARD
3745765,A,MOBILE,06-18-19 10:27:31,06-18-19 10:48:07,0:20:36,10.86,$5.32,DCCOMBOTYP1,CREDITCARD
3745854,A,DEVICE,06-18-19 11:05:04,06-18-19 11:05:11,0:00:07,0,$0.00,CHADEMO,CREDITCARD
3745869,A,DEVICE,06-18-19 11:08:19,06-18-19 11:39:35,0:31:16,11.09,$5.43,CHADEMO,CREDITCARD
3746257,A,MOBILE,06-18-19 13:21:57,06-18-19 13:34:30,0:12:33,5.59,$2.74,CHADEMO,RFID
3746442,A,MOBILE,06-18-19 14:38:47,06-18-19 15:02:07,0:23:20,8.41,$4.12,CHADEMO,CREDITCARD
3746488,A,DEVICE,06-18-19 15:04:17,06-18-19 15:23:46,0:19:29,13.1,$6.42,CHADEMO,CREDITCARD
3746515,A,DEVICE,06-18-19 15:24:27,06-18-19 15:24:29,0:00:02,0,$0.00,CHADEMO,CREDITCARD
3746529,A,MOBILE,06-18-19 15:31:33,06-18-19 16:02:50,0:31:17,11.5,$5.63,CHADEMO,CREDITCARD
3746658,A,DEVICE,06-18-19 17:07:30,06-18-19 17:35:38,0:28:08,10.57,$6.02,CHADEMO,CREDITCARD
3746904,A,DEVICE,06-18-19 20:26:53,06-18-19 20:39:27,0:12:34,7.49,$4.27,CHADEMO,CREDITCARD
3746928,A,DEVICE,06-18-19 20:49:28,06-18-19 21:10:40,0:21:12,7.79,$4.44,CHADEMO,CREDITCARD
3746943,A,MOBILE,06-18-19 21:13:02,06-18-19 22:22:18,1:09:16,20.45,$11.66,CHADEMO,RFID
3747028,A,MOBILE,06-18-19 22:26:55,06-18-19 22:42:17,0:15:22,7.01,$3.79,CHADEMO,RFID
3747049,A,MOBILE,06-18-19 23:18:09,06-18-19 23:49:26,0:31:17,7.74,$4.18,CHADEMO,RFID
3747878,A,MOBILE,06-19-19 5:50:36,06-19-19 6:49:33,0:58:57,18.01,$9.73,CHADEMO,RFID
3748162,A,MOBILE,06-19-19 7:21:12,06-19-19 8:11:28,0:50:16,29.06,$15.69,DCCOMBOTYP1,CREDITCARD
3748367,A,MOBILE,06-19-19 8:38:33,06-19-19 8:44:43,0:06:10,4.49,$2.42,CHADEMO,RFID
3748399,A,DEVICE,06-19-19 8:50:35,06-19-19 9:19:25,0:28:50,16.93,$0.00,CHADEMO,RFID
3748491,A,DEVICE,06-19-19 9:21:58,06-19-19 9:22:01,0:00:03,0,$0.00,CHADEMO,CREDITCARD
3748498,A,DEVICE,06-19-19 9:23:04,06-19-19 9:42:06,0:19:02,13.43,$6.58,CHADEMO,CREDITCARD
3748676,A,DEVICE,06-19-19 10:31:10,06-19-19 11:02:27,0:31:17,14.38,$7.05,CHADEMO,CREDITCARD
3748778,A,DEVICE,06-19-19 11:11:16,06-19-19 11:11:24,0:00:08,0,$0.00,CHADEMO,CREDITCARD
3748787,A,DEVICE,06-19-19 11:12:32,06-19-19 11:25:59,0:13:27,6.78,$3.32,CHADEMO,CREDITCARD
3748835,A,DEVICE,06-19-19 11:29:26,06-19-19 12:00:43,0:31:17,15.81,$7.75,CHADEMO,CREDITCARD
3748945,A,DEVICE,06-19-19 12:10:18,06-19-19 12:56:20,0:46:02,28.59,$14.01,DCCOMBOTYP1,CREDITCARD
3749092,A,MOBILE,06-19-19 13:18:21,06-19-19 13:32:57,0:14:36,8.59,$4.21,CHADEMO,RFID
3749169,A,MOBILE,06-19-19 13:58:01,06-19-19 14:50:22,0:52:21,26.27,$12.87,DCCOMBOTYP1,CREDITCARD
3749286,A,MOBILE,06-19-19 14:58:09,06-19-19 15:20:25,0:22:16,10.37,$5.08,CHADEMO,CREDITCARD
3749432,A,WEB,06-19-19 16:18:09,06-19-19 16:32:10,0:14:01,9.97,$0.00,CHADEMO,RFID
3749469,A,MOBILE,06-19-19 16:40:43,06-19-19 17:00:01,0:19:18,11.2,$5.49,CHADEMO,RFID
3749509,A,DEVICE,06-19-19 17:02:55,06-19-19 17:07:55,0:05:00,3.64,$2.07,CHADEMO,CREDITCARD
3749529,A,DEVICE,06-19-19 17:10:15,06-19-19 17:24:42,0:14:27,8.67,$4.94,CHADEMO,CREDITCARD
3749573,A,MOBILE,06-19-19 17:34:31,06-19-19 17:48:14,0:13:43,8.35,$4.76,CHADEMO,RFID
3749634,A,MOBILE,06-19-19 18:24:16,06-19-19 19:27:03,1:02:47,41.35,$23.57,CHADEMO,CREDITCARD
3749733,A,MOBILE,06-19-19 20:04:04,06-19-19 21:01:02,0:56:58,29.64,$16.89,DCCOMBOTYP1,CREDITCARD
3749796,A,MOBILE,06-19-19 21:06:17,06-19-19 21:37:34,0:31:17,11.23,$6.40,CHADEMO,RFID
3749835,A,DEVICE,06-19-19 21:42:26,06-19-19 21:51:31,0:09:05,3.72,$2.12,CHADEMO,CREDITCARD
3749880,A,DEVICE,06-19-19 22:43:07,06-19-19 23:10:57,0:27:50,17.56,$9.48,CHADEMO,RFID
3750842,A,DEVICE,06-20-19 6:32:29,06-20-19 6:56:31,0:24:02,5,$0.00,CHADEMO,RFID
3750927,A,MOBILE,06-20-19 6:58:24,06-20-19 7:37:46,0:39:22,22.56,$12.18,DCCOMBOTYP1,CREDITCARD
3751149,A,MOBILE,06-20-19 8:15:57,06-20-19 8:51:21,0:35:24,13.97,$7.54,CHADEMO,RFID
3751671,A,DEVICE,06-20-19 11:28:51,06-20-19 11:43:33,0:14:42,9.67,$4.74,CHADEMO,CREDITCARD
3751812,A,MOBILE,06-20-19 12:12:16,06-20-19 12:26:25,0:14:09,3.76,$1.84,CHADEMO,CREDITCARD
3751887,A,MOBILE,06-20-19 12:47:50,06-20-19 13:38:02,0:50:12,32.24,$15.80,CHADEMO,RFID
3752042,A,WEB,06-20-19 13:57:18,06-20-19 14:23:17,0:25:59,6.42,$3.14,CHADEMO,RFID
3752220,A,MOBILE,06-20-19 15:38:10,06-20-19 15:50:20,0:12:10,5.72,$2.80,CHADEMO,RFID
3752296,A,DEVICE,06-20-19 16:26:33,06-20-19 16:37:20,0:10:47,7.11,$3.48,CHADEMO,CREDITCARD
3752320,A,DEVICE,06-20-19 16:39:47,06-20-19 17:09:34,0:29:47,17.53,$0.00,CHADEMO,RFID
3752360,A,DEVICE,06-20-19 17:09:59,06-20-19 17:10:16,0:00:17,0,$0.00,CHADEMO,RFID
3752363,A,DEVICE,06-20-19 17:12:01,06-20-19 17:42:03,0:30:02,9.01,$0.01,CHADEMO,RFID
3752440,A,DEVICE,06-20-19 18:09:26,06-20-19 18:25:01,0:15:35,8.17,$4.66,CHADEMO,CREDITCARD
3752478,A,MOBILE,06-20-19 18:49:29,06-20-19 19:20:46,0:31:17,15.7,$8.95,CHADEMO,CREDITCARD
3752535,A,MOBILE,06-20-19 19:35:32,06-20-19 20:06:49,0:31:17,14.11,$8.04,CHADEMO,RFID
3752568,A,DEVICE,06-20-19 20:09:48,06-20-19 20:24:42,0:14:54,8.77,$5.00,CHADEMO,CREDITCARD
3752682,A,MOBILE,06-20-19 22:08:57,06-20-19 22:40:14,0:31:17,12.54,$6.77,CHADEMO,RFID
3752725,A,MOBILE,06-20-19 22:54:23,06-20-19 23:25:40,0:31:17,12.12,$6.54,CHADEMO,RFID
3753366,A,MOBILE,06-21-19 4:50:44,06-21-19 5:40:52,0:50:08,29.85,$16.12,DCCOMBOTYP1,CREDITCARD
3753794,A,DEVICE,06-21-19 7:00:43,06-21-19 7:30:45,0:30:02,12.66,$0.01,CHADEMO,RFID
3753954,A,MOBILE,06-21-19 7:55:17,06-21-19 8:56:26,1:01:09,31.59,$17.06,CHADEMO,RFID
3754206,A,MOBILE,06-21-19 9:18:20,06-21-19 9:29:01,0:10:41,7.79,$3.82,CHADEMO,RFID
3754275,A,MOBILE,06-21-19 9:38:50,06-21-19 10:06:03,0:27:13,11.59,$5.68,DCCOMBOTYP1,RFID
3754365,A,MOBILE,06-21-19 10:09:03,06-21-19 10:58:51,0:49:48,27.36,$13.41,DCCOMBOTYP1,CREDITCARD
3754612,A,DEVICE,06-21-19 11:49:17,06-21-19 12:51:50,1:02:33,27.7,$13.57,DCCOMBOTYP1,CREDITCARD
3754834,A,WEB,06-21-19 13:19:53,06-21-19 13:51:09,0:31:16,22.51,$0.45,CHADEMO,RFID
3755002,A,MOBILE,06-21-19 14:29:39,06-21-19 14:55:36,0:25:57,15.64,$7.66,CHADEMO,CREDITCARD
3755130,A,DEVICE,06-21-19 15:43:45,06-21-19 16:02:36,0:18:51,9.52,$4.66,CHADEMO,CREDITCARD
3755159,A,MOBILE,06-21-19 16:05:24,06-21-19 16:31:24,0:26:00,8.26,$4.05,CHADEMO,CREDITCARD
3755398,A,MOBILE,06-21-19 18:31:42,06-21-19 18:47:50,0:16:08,10.96,$6.25,CHADEMO,RFID
3755495,A,MOBILE,06-21-19 19:55:51,06-21-19 20:18:39,0:22:48,12.01,$6.85,CHADEMO,RFID
3755533,A,MOBILE,06-21-19 20:28:15,06-21-19 20:34:25,0:06:10,4.29,$2.45,DCCOMBOTYP1,RFID
3755575,A,DEVICE,06-21-19 20:57:35,06-21-19 21:23:50,0:26:15,10.02,$5.71,CHADEMO,CREDITCARD
3755743,A,WEB,06-22-19 0:09:55,06-22-19 0:40:08,0:30:13,19.32,$0.07,CHADEMO,RFID
3755899,A,MOBILE,06-22-19 3:30:49,06-22-19 4:02:06,0:31:17,12.67,$6.84,CHADEMO,RFID
3756197,A,MOBILE,06-22-19 7:12:57,06-22-19 8:12:52,0:59:55,20.21,$10.91,CHADEMO,RFID
3756445,A,DEVICE,06-22-19 9:48:03,06-22-19 9:59:45,0:11:42,5.41,$2.65,CHADEMO,CREDITCARD
3756469,A,DEVICE,06-22-19 10:06:44,06-22-19 10:06:51,0:00:07,0,$0.00,CHADEMO,CREDITCARD
3756473,A,DEVICE,06-22-19 10:07:30,06-22-19 10:07:37,0:00:07,0,$0.00,CHADEMO,CREDITCARD
3756474,A,DEVICE,06-22-19 10:08:34,06-22-19 10:08:41,0:00:07,0,$0.00,CHADEMO,CREDITCARD
3756508,A,MOBILE,06-22-19 10:25:00,06-22-19 10:47:12,0:22:12,10.1,$4.95,CHADEMO,CREDITCARD
3756734,A,WEB,06-22-19 12:43:10,06-22-19 13:12:50,0:29:40,14.13,$0.00,CHADEMO,RFID
3756815,A,MOBILE,06-22-19 13:28:56,06-22-19 13:48:05,0:19:09,4.81,$2.36,DCCOMBOTYP1,RFID
3756929,A,DEVICE,06-22-19 14:25:34,06-22-19 14:56:51,0:31:17,11.11,$5.44,CHADEMO,CREDITCARD
3756970,A,DEVICE,06-22-19 14:57:56,06-22-19 14:59:20,0:01:24,0.14,$0.00,CHADEMO,CREDITCARD
3757024,A,MOBILE,06-22-19 15:42:35,06-22-19 16:08:34,0:25:59,11.7,$5.73,CHADEMO,CREDITCARD
3757095,A,WEB,06-22-19 16:31:27,06-22-19 16:31:32,0:00:05,0,$0.00,CHADEMO,RFID
3757096,A,WEB,06-22-19 16:32:17,06-22-19 16:32:21,0:00:04,0,$0.00,CHADEMO,RFID
3757106,A,WEB,06-22-19 16:38:07,06-22-19 16:55:51,0:17:44,12.42,$6.09,CHADEMO,CREDITCARD
3757133,A,DEVICE,06-22-19 16:58:47,06-22-19 17:14:03,0:15:16,9.59,$4.70,CHADEMO,CREDITCARD
3757189,A,MOBILE,06-22-19 17:38:10,06-22-19 18:09:27,0:31:17,10.66,$6.08,CHADEMO,RFID
3757331,A,DEVICE,06-22-19 19:27:37,06-22-19 19:41:03,0:13:26,6.06,$3.45,CHADEMO,CREDITCARD
3757347,A,MOBILE,06-22-19 19:46:08,06-22-19 20:54:10,1:08:02,30.68,$17.49,CHADEMO,RFID
3757433,A,MOBILE,06-22-19 21:20:06,06-22-19 21:32:56,0:12:50,3.84,$2.19,CHADEMO,RFID
3757504,A,DEVICE,06-22-19 22:11:11,06-22-19 22:33:22,0:22:11,10.26,$5.54,CHADEMO,CREDITCARD
3757554,A,MOBILE,06-22-19 23:42:12,06-23-19 0:13:29,0:31:17,11.36,$6.13,CHADEMO,RFID
3757943,A,MOBILE,06-23-19 7:31:14,06-23-19 8:02:31,0:31:17,15.85,$8.56,CHADEMO,RFID
3758087,A,DEVICE,06-23-19 9:03:59,06-23-19 9:31:02,0:27:03,14.6,$0.00,CHADEMO,RFID
3758186,A,DEVICE,06-23-19 9:59:41,06-23-19 10:33:03,0:33:22,2.77,$1.36,DCCOMBOTYP1,CREDITCARD
3758244,A,MOBILE,06-23-19 10:37:33,06-23-19 10:53:58,0:16:25,9.31,$4.56,CHADEMO,CREDITCARD
3758327,A,MOBILE,06-23-19 11:23:19,06-23-19 11:56:40,0:33:21,21.64,$10.60,CHADEMO,RFID
3758387,A,MOBILE,06-23-19 12:00:20,06-23-19 12:42:21,0:42:01,24.05,$11.78,DCCOMBOTYP1,RFID
3758488,A,DEVICE,06-23-19 12:45:58,06-23-19 13:16:08,0:30:10,12.26,$6.01,CHADEMO,CREDITCARD
3758766,A,DEVICE,06-23-19 15:31:45,06-23-19 15:47:04,0:15:19,7.71,$3.78,CHADEMO,CREDITCARD
3758913,A,DEVICE,06-23-19 17:29:13,06-23-19 18:01:35,0:32:22,5.89,$3.36,CHADEMO,CREDITCARD
3758956,A,MOBILE,06-23-19 18:03:46,06-23-19 18:08:49,0:05:03,3.69,$2.10,CHADEMO,RFID
3758962,A,MOBILE,06-23-19 18:09:46,06-23-19 18:14:26,0:04:40,3.3,$1.88,CHADEMO,RFID
3758974,A,MOBILE,06-23-19 18:18:51,06-23-19 18:42:43,0:23:52,4.64,$2.64,CHADEMO,RFID
3759049,A,DEVICE,06-23-19 19:39:26,06-23-19 20:03:31,0:24:05,10.05,$5.73,DCCOMBOTYP1,CREDITCARD
3759075,A,DEVICE,06-23-19 20:04:51,06-23-19 20:09:37,0:04:46,0.13,$0.00,CHADEMO,CREDITCARD
3759086,A,DEVICE,06-23-19 20:17:17,06-23-19 20:17:27,0:00:10,0,$0.00,CHADEMO,CREDITCARD
3759090,A,DEVICE,06-23-19 20:19:22,06-23-19 20:23:10,0:03:48,0.09,$0.00,CHADEMO,CREDITCARD
3759094,A,DEVICE,06-23-19 20:25:40,06-23-19 20:26:55,0:01:15,0.01,$0.00,CHADEMO,CREDITCARD
3759098,A,MOBILE,06-23-19 20:29:32,06-23-19 20:58:51,0:29:19,8.79,$5.01,CHADEMO,RFID
3759995,A,MOBILE,06-24-19 5:50:55,06-24-19 6:21:42,0:30:47,13.88,$7.50,DCCOMBOTYP1,CREDITCARD
3760416,A,MOBILE,06-24-19 8:13:32,06-24-19 9:38:30,1:24:58,46.97,$25.36,DCCOMBOTYP1,CREDITCARD
3760701,A,WEB,06-24-19 10:08:26,06-24-19 10:38:44,0:30:18,16.35,$0.08,CHADEMO,RFID
3761005,A,MOBILE,06-24-19 12:21:31,06-24-19 13:15:46,0:54:15,4.69,$2.30,CHADEMO,RFID
3761162,A,DEVICE,06-24-19 13:33:36,06-24-19 13:58:07,0:24:31,5.86,$2.87,CHADEMO,CREDITCARD
3761389,A,DEVICE,06-24-19 15:52:10,06-24-19 15:54:03,0:01:53,0.96,$0.47,CHADEMO,CREDITCARD
3761395,A,MOBILE,06-24-19 15:55:12,06-24-19 16:26:28,0:31:16,6.11,$2.99,CHADEMO,RFID
3761482,A,DEVICE,06-24-19 17:05:14,06-24-19 17:35:00,0:29:46,15.22,$0.00,CHADEMO,RFID
3761669,A,MOBILE,06-24-19 19:30:53,06-24-19 19:54:35,0:23:42,6.22,$3.55,CHADEMO,RFID
3761709,A,MOBILE,06-24-19 20:20:49,06-24-19 20:46:47,0:25:58,11.7,$6.67,CHADEMO,RFID
3761751,A,MOBILE,06-24-19 21:23:14,06-24-19 21:39:11,0:15:57,6.44,$3.67,CHADEMO,RFID
3761831,A,MOBILE,06-24-19 22:23:51,06-24-19 22:41:14,0:17:23,4.43,$2.39,CHADEMO,RFID
3761934,A,MOBILE,06-25-19 1:13:19,06-25-19 1:44:36,0:31:17,14.75,$7.97,CHADEMO,RFID
3763165,A,MOBILE,06-25-19 8:51:00,06-25-19 9:33:48,0:42:48,25.46,$13.75,DCCOMBOTYP1,CREDITCARD
