start,power
9/2/18 9:18,0.05
9/2/18 9:19,0.05
9/2/18 9:20,0.05
9/2/18 9:21,0.05
9/2/18 9:22,0.05
9/2/18 9:23,0.05
9/2/18 9:24,0.05
9/2/18 9:25,0.05
9/2/18 9:26,0.05
9/2/18 9:27,0.05
9/2/18 9:28,0.05
9/2/18 9:29,0.05
9/2/18 9:30,0.05
9/2/18 9:31,0.05
9/2/18 9:32,0.05
9/2/18 9:33,0.05
9/2/18 9:34,0.05
9/2/18 9:35,0.05
9/2/18 9:36,0.05
9/2/18 9:37,0.05
9/2/18 9:38,0.05
9/2/18 9:39,0.05
9/2/18 9:40,0.05
9/2/18 9:41,0.05
9/2/18 9:42,0.05
9/2/18 9:43,0.05
9/2/18 9:44,0.05
9/2/18 9:45,0.05
9/2/18 9:46,0.05
9/2/18 9:47,0.05
9/2/18 9:48,0.05
9/2/18 9:49,0.05
9/2/18 9:50,0.05
9/2/18 9:51,0.05
9/2/18 9:52,0.05
9/2/18 9:53,0.05
9/2/18 9:54,0.05
9/2/18 9:55,0.05
9/2/18 9:56,0.05
9/2/18 9:57,0.05
9/2/18 9:58,0.05
9/2/18 9:59,0.05
9/2/18 10:00,0.05
9/2/18 10:01,0.05
9/2/18 10:02,0.05
9/2/18 10:03,0.05
9/2/18 10:04,0.05
9/2/18 10:05,0.05
9/2/18 10:06,0.05
9/2/18 10:07,0.05
9/2/18 10:08,0.05
9/2/18 10:09,0.05
9/2/18 10:10,0.05
9/2/18 10:11,0.05
9/2/18 10:12,0.05
9/2/18 10:13,0.05
9/2/18 10:14,0.05
9/2/18 10:15,0.05
9/2/18 10:16,0.05
9/2/18 10:17,0.05
9/2/18 10:18,0.05
9/2/18 10:19,0.05
9/2/18 10:20,0.05
9/2/18 10:21,0.05
9/2/18 10:22,0.05
9/2/18 10:23,0.05
9/2/18 10:24,5.36
9/2/18 10:25,47.10
9/2/18 10:26,47.57
9/2/18 10:27,47.93
9/2/18 10:28,48.26
9/2/18 10:29,48.53
9/2/18 10:30,48.77
9/2/18 10:31,48.99
9/2/18 10:32,49.22
9/2/18 10:33,49.45
9/2/18 10:34,49.69
9/2/18 10:35,47.97
9/2/18 10:36,43.04
9/2/18 10:37,40.60
9/2/18 10:38,39.19
9/2/18 10:39,37.80
9/2/18 10:40,36.34
9/2/18 10:41,34.96
9/2/18 10:42,33.51
9/2/18 10:43,32.19
9/2/18 10:44,31.05
9/2/18 10:45,30.39
9/2/18 10:46,29.74
9/2/18 10:47,29.12
9/2/18 10:48,28.47
9/2/18 10:49,27.79
9/2/18 10:50,27.26
9/2/18 10:51,26.69
9/2/18 10:52,26.07
9/2/18 10:53,25.48
9/2/18 10:54,24.88
9/2/18 10:55,24.29
9/2/18 10:56,23.78
9/2/18 10:57,23.14
9/2/18 10:58,22.60
9/2/18 10:59,22.00
9/2/18 11:00,21.17
9/2/18 11:01,18.05
9/2/18 11:02,15.94
9/2/18 11:03,14.01
9/2/18 11:04,10.73
9/2/18 11:05,0.05
9/2/18 11:06,0.05
9/2/18 11:07,0.05
9/2/18 11:08,0.05
9/2/18 11:09,0.05
9/2/18 11:10,0.05
9/2/18 11:11,0.05
9/2/18 11:12,0.05
9/2/18 11:13,0.05
9/2/18 11:14,0.05
9/2/18 11:15,0.05
9/2/18 11:16,0.05
9/2/18 11:17,0.05
9/2/18 11:18,0.05
9/2/18 11:19,0.05
9/2/18 11:20,0.05
9/2/18 11:21,0.05
9/2/18 11:22,0.05
9/2/18 11:23,0.05
9/2/18 11:24,0.05
9/2/18 11:25,0.05
9/2/18 11:26,0.05
9/2/18 11:27,0.05
9/2/18 11:28,0.05
9/2/18 11:29,0.05
9/2/18 11:30,0.05
9/2/18 11:31,0.05
9/2/18 11:32,0.05
9/2/18 11:33,0.05
9/2/18 11:34,0.05
9/2/18 11:35,0.05
9/2/18 11:36,0.05
9/2/18 11:37,0.05
9/2/18 11:38,0.05
9/2/18 11:39,0.05
9/2/18 11:40,0.05
9/2/18 11:41,0.05
9/2/18 11:42,0.05
9/2/18 11:43,0.05
9/2/18 11:44,0.05
9/2/18 11:45,0.05
9/2/18 11:46,0.05
9/2/18 11:47,0.05
9/2/18 11:48,0.05
9/2/18 11:49,0.05
9/2/18 11:50,0.05
9/2/18 11:51,0.05
9/2/18 11:52,0.05
9/2/18 11:53,0.05
9/2/18 11:54,0.05
9/2/18 11:55,0.05
9/2/18 11:56,0.05
9/2/18 11:57,0.05
9/2/18 11:58,0.05
9/2/18 11:59,0.05
9/2/18 12:00,0.05
9/2/18 12:01,0.05
9/2/18 12:02,0.05
9/2/18 12:03,0.05
9/2/18 12:04,0.05
9/2/18 12:05,0.05
9/2/18 12:06,0.05
9/2/18 12:07,0.05
9/2/18 12:08,0.05
9/2/18 12:09,0.05
9/2/18 12:10,0.05
9/2/18 12:11,0.05
9/2/18 12:12,0.05
9/2/18 12:13,0.05
9/2/18 12:14,0.05
9/2/18 12:15,0.05
9/2/18 12:16,0.05
9/2/18 12:17,0.05
9/2/18 12:18,0.05
9/2/18 12:19,0.05
9/2/18 12:20,0.05
9/2/18 12:21,0.05
9/2/18 12:22,0.05
9/2/18 12:23,0.05
9/2/18 12:24,0.05
9/2/18 12:25,0.05
9/2/18 12:26,0.05
9/2/18 12:27,0.05
9/2/18 12:28,0.05
9/2/18 12:29,0.05
9/2/18 12:30,0.05
9/2/18 12:31,0.05
9/2/18 12:32,0.05
9/2/18 12:33,0.05
9/2/18 12:34,0.05
9/2/18 12:35,0.05
9/2/18 12:36,0.05
9/2/18 12:37,0.05
9/2/18 12:38,0.05
9/2/18 12:39,0.05
9/2/18 12:40,0.05
9/2/18 12:41,0.05
9/2/18 12:42,0.05
9/2/18 12:43,0.05
9/2/18 12:44,0.05
9/2/18 12:45,0.05
9/2/18 12:46,0.05
9/2/18 12:47,0.05
9/2/18 12:48,30.14
9/2/18 12:49,35.26
9/2/18 12:50,27.73
9/2/18 12:51,24.08
9/2/18 12:52,21.02
9/2/18 12:53,17.86
9/2/18 12:54,14.96
9/2/18 12:55,12.88
9/2/18 12:56,11.10
9/2/18 12:57,9.80
9/2/18 12:58,8.41
9/2/18 12:59,7.65
9/2/18 13:00,6.84
9/2/18 13:01,5.96
9/2/18 13:02,5.55
9/2/18 13:03,5.07
9/2/18 13:04,4.77
9/2/18 13:05,4.44
9/2/18 13:06,4.06
9/2/18 13:07,3.85
9/2/18 13:08,3.49
9/2/18 13:09,3.25
9/2/18 13:10,3.12
9/2/18 13:11,3.12
9/2/18 13:12,2.74
9/2/18 13:13,2.60
9/2/18 13:14,2.42
9/2/18 13:15,2.33
9/2/18 13:16,1.26
9/2/18 13:17,0.05
9/2/18 13:18,0.05
9/2/18 13:19,0.05
9/2/18 13:20,0.05
9/2/18 13:21,0.05
9/2/18 13:22,0.05
9/2/18 13:23,0.05
9/2/18 13:24,0.05
9/2/18 13:25,0.05
9/2/18 13:26,0.05
9/2/18 13:27,0.05
9/2/18 13:28,0.05
9/2/18 13:29,0.05
9/2/18 13:30,0.05
9/2/18 13:31,0.05
9/2/18 13:32,0.05
9/2/18 13:33,0.05
9/2/18 13:34,0.05
9/2/18 13:35,0.05
9/2/18 13:36,0.05
9/2/18 13:37,0.05
9/2/18 13:38,0.05
9/2/18 13:39,0.05
9/2/18 13:40,0.05
9/2/18 13:41,0.05
9/2/18 13:42,0.05
9/2/18 13:43,0.05
9/2/18 13:44,0.05
9/2/18 13:45,0.05
9/2/18 13:46,0.05
9/2/18 13:47,0.05
9/2/18 13:48,0.05
9/2/18 13:49,0.05
9/2/18 13:50,0.05
9/2/18 13:51,0.05
9/2/18 13:52,0.05
9/2/18 13:53,0.05
9/2/18 13:54,0.05
9/2/18 13:55,0.05
9/2/18 13:56,0.05
9/2/18 13:57,0.05
9/2/18 13:58,0.05
9/2/18 13:59,0.05
9/2/18 14:00,0.05
9/2/18 14:01,0.05
9/2/18 14:02,0.05
9/2/18 14:03,0.05
9/2/18 14:04,0.05
9/2/18 14:05,0.05
9/2/18 14:06,0.05
9/2/18 14:07,0.05
9/2/18 14:08,0.05
9/2/18 14:09,0.05
9/2/18 14:10,0.05
9/2/18 14:11,0.05
9/2/18 14:12,0.05
9/2/18 14:13,0.05
9/2/18 14:14,0.05
9/2/18 14:15,0.05
9/2/18 14:16,0.05
9/2/18 14:17,0.05
9/2/18 14:18,0.05
9/2/18 14:19,0.05
9/2/18 14:20,0.05
9/2/18 14:21,0.05
9/2/18 14:22,0.05
9/2/18 14:23,0.05
9/2/18 14:24,0.05
9/2/18 14:25,0.05
9/2/18 14:26,0.05
9/2/18 14:27,0.05
9/2/18 14:28,0.05
9/2/18 14:29,0.05
9/2/18 14:30,0.05
9/2/18 14:31,0.05
9/2/18 14:32,0.05
9/2/18 14:33,0.05
9/2/18 14:34,0.05
9/2/18 14:35,0.05
9/2/18 14:36,0.05
9/2/18 14:37,0.05
9/2/18 14:38,0.05
9/2/18 14:39,0.05
9/2/18 14:40,0.05
9/2/18 14:41,0.05
9/2/18 14:42,0.05
9/2/18 14:43,0.05
9/2/18 14:44,0.05
9/2/18 14:45,0.05
9/2/18 14:46,0.05
9/2/18 14:47,0.04
9/2/18 14:48,0.05
9/2/18 14:49,0.05
9/2/18 14:50,0.05
9/2/18 14:51,0.05
9/2/18 14:52,0.05
9/2/18 14:53,0.05
9/2/18 14:54,0.05
9/2/18 14:55,0.05
9/2/18 14:56,0.05
9/2/18 14:57,0.05
9/2/18 14:58,0.05
9/2/18 14:59,0.05
9/2/18 15:00,0.05
9/2/18 15:01,0.05
9/2/18 15:02,0.05
9/2/18 15:03,0.04
9/2/18 15:04,0.04
9/2/18 15:05,0.04
9/2/18 15:06,0.05
9/2/18 15:07,0.05
9/2/18 15:08,0.05
9/2/18 15:09,0.05
9/2/18 15:10,0.05
9/2/18 15:11,0.05
9/2/18 15:12,0.05
9/2/18 15:13,0.05
9/2/18 15:14,0.05
9/2/18 15:15,0.05
9/2/18 15:16,0.05
9/2/18 15:17,38.65
9/2/18 15:18,50.32
9/2/18 15:19,50.92
9/2/18 15:20,51.21
9/2/18 15:21,46.64
9/2/18 15:22,41.38
9/2/18 15:23,38.42
9/2/18 15:24,35.55
9/2/18 15:25,33.32
9/2/18 15:26,31.27
9/2/18 15:27,28.62
9/2/18 15:28,26.83
9/2/18 15:29,25.35
9/2/18 15:30,24.01
9/2/18 15:31,22.65
9/2/18 15:32,21.21
9/2/18 15:33,20.17
9/2/18 15:34,19.04
9/2/18 15:35,17.82
9/2/18 15:36,16.85
9/2/18 15:37,15.84
9/2/18 15:38,14.66
9/2/18 15:39,13.42
9/2/18 15:40,13.04
9/2/18 15:41,11.93
9/2/18 15:42,11.13
9/2/18 15:43,10.29
9/2/18 15:44,9.38
9/2/18 15:45,8.28
9/2/18 15:46,7.40
9/2/18 15:47,7.03
9/2/18 15:48,1.04
9/2/18 15:49,0.05
9/2/18 15:50,0.04
9/2/18 15:51,0.05
9/2/18 15:52,0.05
9/2/18 15:53,0.05
9/2/18 15:54,0.05
9/2/18 15:55,0.05
9/2/18 15:56,0.05
9/2/18 15:57,0.05
9/2/18 15:58,0.05
9/2/18 15:59,0.05
9/2/18 16:00,0.05
9/2/18 16:01,0.05
9/2/18 16:02,0.04
9/2/18 16:03,0.05
9/2/18 16:04,0.05
9/2/18 16:05,9.10
9/2/18 16:06,49.63
9/2/18 16:07,50.09
9/2/18 16:08,49.27
9/2/18 16:09,47.30
9/2/18 16:10,44.60
9/2/18 16:11,41.51
9/2/18 16:12,39.42
9/2/18 16:13,37.09
9/2/18 16:14,34.49
9/2/18 16:15,29.50
9/2/18 16:16,25.68
9/2/18 16:17,22.25
9/2/18 16:18,19.82
9/2/18 16:19,17.44
9/2/18 16:20,15.45
9/2/18 16:21,13.54
9/2/18 16:22,11.93
9/2/18 16:23,10.79
9/2/18 16:24,9.66
9/2/18 16:25,8.54
9/2/18 16:26,7.60
9/2/18 16:27,6.82
9/2/18 16:28,5.22
9/2/18 16:29,0.23
9/2/18 16:30,0.23
9/2/18 16:31,0.23
9/2/18 16:32,0.23
9/2/18 16:33,0.23
9/2/18 16:34,0.23
9/2/18 16:35,0.23
9/2/18 16:36,0.23
9/2/18 16:37,0.23
9/2/18 16:38,0.23
9/2/18 16:39,0.21
9/2/18 16:40,0.05
9/2/18 16:41,0.05
9/2/18 16:42,0.05
9/2/18 16:43,0.05
9/2/18 16:44,0.04
9/2/18 16:45,0.05
9/2/18 16:46,0.04
9/2/18 16:47,0.05
9/2/18 16:48,0.05
9/2/18 16:49,0.04
9/2/18 16:50,0.05
9/2/18 16:51,0.05
9/2/18 16:52,0.05
9/2/18 16:53,0.05
9/2/18 16:54,0.05
9/2/18 16:55,0.05
9/2/18 16:56,0.05
9/2/18 16:57,0.05
9/2/18 16:58,0.05
9/2/18 16:59,0.04
9/2/18 17:00,0.05
9/2/18 17:01,0.05
9/2/18 17:02,0.05
9/2/18 17:03,0.05
9/2/18 17:04,0.04
9/2/18 17:05,0.05
9/2/18 17:06,0.05
9/2/18 17:07,0.05
9/2/18 17:08,0.05
9/2/18 17:09,0.04
9/2/18 17:10,0.05
9/2/18 17:11,0.05
9/2/18 17:12,0.05
9/2/18 17:13,0.05
9/2/18 17:14,0.05
9/2/18 17:15,0.05
9/2/18 17:16,0.05
9/2/18 17:17,0.05
9/2/18 17:18,0.05
9/2/18 17:19,0.05
9/2/18 17:20,0.05
9/2/18 17:21,0.05
9/2/18 17:22,0.04
9/2/18 17:23,0.05
9/2/18 17:24,0.05
9/2/18 17:25,0.05
9/2/18 17:26,0.05
9/2/18 17:27,0.04
9/2/18 17:28,0.05
9/2/18 17:29,0.05
9/2/18 17:30,0.05
9/2/18 17:31,0.05
9/2/18 17:32,0.05
9/2/18 17:33,0.05
9/2/18 17:34,0.04
9/2/18 17:35,0.05
9/2/18 17:36,0.04
9/2/18 17:37,0.05
9/2/18 17:38,0.04
9/2/18 17:39,0.04
9/2/18 17:40,0.05
9/2/18 17:41,0.05
9/2/18 17:42,0.04
9/2/18 17:43,0.05
9/2/18 17:44,0.04
9/2/18 17:45,0.05
9/2/18 17:46,0.05
9/2/18 17:47,0.05
9/2/18 17:48,0.04
9/2/18 17:49,0.05
9/2/18 17:50,0.05
9/2/18 17:51,0.05
9/2/18 17:52,0.05
9/2/18 17:53,0.05
9/2/18 17:54,0.05
9/2/18 17:55,0.05
9/2/18 17:56,0.04
9/2/18 17:57,0.05
9/2/18 17:58,0.05
9/2/18 17:59,0.05
9/2/18 18:00,0.05
9/2/18 18:01,0.04
9/2/18 18:02,0.05
9/2/18 18:03,0.05
9/2/18 18:04,0.05
9/2/18 18:05,0.05
9/2/18 18:06,0.05
9/2/18 18:07,0.05
9/2/18 18:08,0.05
9/2/18 18:09,0.05
9/2/18 18:10,0.05
9/2/18 18:11,0.05
9/2/18 18:12,0.04
9/2/18 18:13,0.05
9/2/18 18:14,0.05
9/2/18 18:15,0.05
9/2/18 18:16,0.04
9/2/18 18:17,0.05
9/2/18 18:18,0.05
9/2/18 18:19,0.05
9/2/18 18:20,0.04
9/2/18 18:21,0.04
9/2/18 18:22,0.05
9/2/18 18:23,0.05
9/2/18 18:24,0.05
9/2/18 18:25,0.05
9/2/18 18:26,0.05
9/2/18 18:27,0.05
9/2/18 18:28,0.05
9/2/18 18:29,0.05
9/2/18 18:30,0.05
9/2/18 18:31,0.05
9/2/18 18:32,0.05
9/2/18 18:33,0.05
9/2/18 18:34,0.05
9/2/18 18:35,0.05
9/2/18 18:36,0.05
9/2/18 18:37,0.05
9/2/18 18:38,0.05
9/2/18 18:39,0.05
9/2/18 18:40,0.05
9/2/18 18:41,0.05
9/2/18 18:42,0.04
9/2/18 18:43,0.04
9/2/18 18:44,0.05
9/2/18 18:45,0.05
9/2/18 18:46,0.05
9/2/18 18:47,0.04
9/2/18 18:48,0.05
9/2/18 18:49,0.04
9/2/18 18:50,0.04
9/2/18 18:51,0.05
9/2/18 18:52,0.04
9/2/18 18:53,0.05
9/2/18 18:54,0.05
9/2/18 18:55,0.05
9/2/18 18:56,0.05
9/2/18 18:57,0.05
9/2/18 18:58,0.05
9/2/18 18:59,0.05
9/2/18 19:00,0.05
9/2/18 19:01,0.05
9/2/18 19:02,0.05
9/2/18 19:03,0.05
9/2/18 19:04,0.04
9/2/18 19:05,0.04
9/2/18 19:06,0.05
9/2/18 19:07,0.05
9/2/18 19:08,0.05
9/2/18 19:09,0.05
9/2/18 19:10,0.05
9/2/18 19:11,0.05
9/2/18 19:12,0.05
9/2/18 19:13,0.04
9/2/18 19:14,0.04
9/2/18 19:15,0.05
9/2/18 19:16,0.05
9/2/18 19:17,0.05
9/2/18 19:18,0.04
9/2/18 19:19,0.04
9/2/18 19:20,0.04
9/2/18 19:21,0.05
9/2/18 19:22,0.05
9/2/18 19:23,0.04
9/2/18 19:24,0.04
9/2/18 19:25,0.05
9/2/18 19:26,0.05
9/2/18 19:27,0.05
9/2/18 19:28,0.04
9/2/18 19:29,0.04
9/2/18 19:30,0.04
9/2/18 19:31,0.04
9/2/18 19:32,0.05
9/2/18 19:33,0.05
9/2/18 19:34,0.04
9/2/18 19:35,0.05
9/2/18 19:36,0.05
9/2/18 19:37,0.05
9/2/18 19:38,0.05
9/2/18 19:39,0.05
9/2/18 19:40,0.05
9/2/18 19:41,0.05
9/2/18 19:42,0.05
9/2/18 19:43,0.05
9/2/18 19:44,0.05
9/2/18 19:45,0.05
9/2/18 19:46,0.05
9/2/18 19:47,0.05
9/2/18 19:48,0.05
9/2/18 19:49,0.04
9/2/18 19:50,0.05
9/2/18 19:51,0.05
9/2/18 19:52,0.05
9/2/18 19:53,0.04
9/2/18 19:54,0.04
9/2/18 19:55,0.04
9/2/18 19:56,0.04
9/2/18 19:57,0.05
9/2/18 19:58,0.05
9/2/18 19:59,0.04
9/2/18 20:00,0.04
9/2/18 20:01,0.04
9/2/18 20:02,0.05
9/2/18 20:03,0.05
9/2/18 20:04,0.05
9/2/18 20:05,0.05
9/2/18 20:06,0.05
9/2/18 20:07,0.05
9/2/18 20:08,0.04
9/2/18 20:09,0.05
9/2/18 20:10,0.05
9/2/18 20:11,0.04
9/2/18 20:12,0.04
9/2/18 20:13,0.05
9/2/18 20:14,0.04
9/2/18 20:15,0.04
9/2/18 20:16,0.05
9/2/18 20:17,0.05
9/2/18 20:18,0.05
9/2/18 20:19,0.05
9/2/18 20:20,0.05
9/2/18 20:21,0.05
9/2/18 20:22,0.05
9/2/18 20:23,0.04
9/2/18 20:24,0.05
9/2/18 20:25,0.05
9/2/18 20:26,0.04
9/2/18 20:27,0.04
9/2/18 20:28,0.05
9/2/18 20:29,0.05
9/2/18 20:30,0.04
9/2/18 20:31,0.04
9/2/18 20:32,0.04
9/2/18 20:33,0.05
9/2/18 20:34,0.04
9/2/18 20:35,0.05
9/2/18 20:36,0.04
9/2/18 20:37,0.05
9/2/18 20:38,0.04
9/2/18 20:39,0.05
9/2/18 20:40,0.04
9/2/18 20:41,0.04
9/2/18 20:42,0.04
9/2/18 20:43,0.05
9/2/18 20:44,0.04
9/2/18 20:45,35.48
9/2/18 20:46,49.20
9/2/18 20:47,49.80
9/2/18 20:48,50.30
9/2/18 20:49,50.70
9/2/18 20:50,51.02
9/2/18 20:51,51.28
9/2/18 20:52,47.79
9/2/18 20:53,43.84
9/2/18 20:54,40.69
9/2/18 20:55,36.34
9/2/18 20:56,33.66
9/2/18 20:57,31.62
9/2/18 20:58,29.35
9/2/18 20:59,27.30
9/2/18 21:00,25.65
9/2/18 21:01,24.05
9/2/18 21:02,22.49
9/2/18 21:03,21.31
9/2/18 21:04,20.02
9/2/18 21:05,18.72
9/2/18 21:06,17.22
9/2/18 21:07,16.75
9/2/18 21:08,15.39
9/2/18 21:09,14.03
9/2/18 21:10,12.93
9/2/18 21:11,11.67
9/2/18 21:12,0.06
9/2/18 21:13,0.05
9/2/18 21:14,0.04
9/2/18 21:15,0.05
9/2/18 21:16,18.62
9/2/18 21:17,50.47
9/2/18 21:18,50.99
9/2/18 21:19,48.49
9/2/18 21:20,40.58
9/2/18 21:21,36.01
9/2/18 21:22,32.02
9/2/18 21:23,29.84
9/2/18 21:24,27.04
9/2/18 21:25,24.91
9/2/18 21:26,23.38
9/2/18 21:27,21.51
9/2/18 21:28,20.42
9/2/18 21:29,19.06
9/2/18 21:30,17.82
9/2/18 21:31,16.18
9/2/18 21:32,15.09
9/2/18 21:33,13.60
9/2/18 21:34,12.83
9/2/18 21:35,1.76
9/2/18 21:36,0.05
9/2/18 21:37,0.05
9/2/18 21:38,0.04
9/2/18 21:39,0.04
9/2/18 21:40,0.04
9/2/18 21:41,0.05
9/2/18 21:42,0.05
9/2/18 21:43,0.04
9/2/18 21:44,0.04
9/2/18 21:45,0.05
9/2/18 21:46,0.04
9/2/18 21:47,0.05
9/2/18 21:48,0.05
9/2/18 21:49,0.04
9/2/18 21:50,0.05
9/2/18 21:51,0.05
9/2/18 21:52,0.04
9/2/18 21:53,0.05
9/2/18 21:54,0.04
9/2/18 21:55,0.04
9/2/18 21:56,0.04
9/2/18 21:57,0.04
9/2/18 21:58,0.05
9/2/18 21:59,0.05
9/2/18 22:00,0.04
9/2/18 22:01,0.05
9/2/18 22:02,0.04
9/2/18 22:03,0.04
9/2/18 22:04,0.04
9/2/18 22:05,0.05
9/2/18 22:06,0.05
9/2/18 22:07,0.05
9/2/18 22:08,0.04
9/2/18 22:09,0.05
9/2/18 22:10,0.04
9/2/18 22:11,0.04
9/2/18 22:12,0.05
9/2/18 22:13,0.05
9/2/18 22:14,4.57
9/2/18 22:15,31.56
9/2/18 22:16,31.40
9/2/18 22:17,31.54
9/2/18 22:18,31.43
9/2/18 22:19,31.45
9/2/18 22:20,31.57
9/2/18 22:21,31.38
9/2/18 22:22,31.41
9/2/18 22:23,31.50
9/2/18 22:24,31.57
9/2/18 22:25,31.64
9/2/18 22:26,31.46
9/2/18 22:27,31.34
9/2/18 22:28,31.39
9/2/18 22:29,31.44
9/2/18 22:30,31.49
9/2/18 22:31,31.55
9/2/18 22:32,31.60
9/2/18 22:33,31.52
9/2/18 22:34,31.31
9/2/18 22:35,31.36
9/2/18 22:36,31.40
9/2/18 22:37,31.45
9/2/18 22:38,31.49
9/2/18 22:39,31.53
9/2/18 22:40,31.58
9/2/18 22:41,31.62
9/2/18 22:42,31.53
9/2/18 22:43,31.31
9/2/18 22:44,31.37
9/2/18 22:45,31.42
9/2/18 22:46,31.47
9/2/18 22:47,31.53
9/2/18 22:48,31.60
9/2/18 22:49,31.58
9/2/18 22:50,31.33
9/2/18 22:51,31.40
9/2/18 22:52,31.47
9/2/18 22:53,31.55
9/2/18 22:54,31.60
9/2/18 22:55,31.31
9/2/18 22:56,31.39
9/2/18 22:57,31.48
9/2/18 22:58,31.57
9/2/18 22:59,31.54
9/2/18 23:00,31.34
9/2/18 23:01,31.44
9/2/18 23:02,31.53
9/2/18 23:03,31.49
9/2/18 23:04,31.31
9/2/18 23:05,31.41
9/2/18 23:06,31.51
9/2/18 23:07,31.55
9/2/18 23:08,31.17
9/2/18 23:09,30.42
9/2/18 23:10,29.75
9/2/18 23:11,29.14
9/2/18 23:12,28.45
9/2/18 23:13,27.84
9/2/18 23:14,27.22
9/2/18 23:15,26.63
9/2/18 23:16,25.96
9/2/18 23:17,25.37
9/2/18 23:18,24.77
9/2/18 23:19,24.21
9/2/18 23:20,23.58
9/2/18 23:21,23.05
9/2/18 23:22,22.49
9/2/18 23:23,21.93
9/2/18 23:24,21.33
9/2/18 23:25,17.90
9/2/18 23:26,15.19
9/2/18 23:27,13.19
9/2/18 23:28,11.45
9/2/18 23:29,9.97
9/2/18 23:30,8.75
9/2/18 23:31,7.81
9/2/18 23:32,4.48
9/2/18 23:33,0.05
9/2/18 23:34,0.05
9/2/18 23:35,0.04
9/2/18 23:36,0.04
9/2/18 23:37,0.04
9/2/18 23:38,0.05
9/2/18 23:39,0.05
9/2/18 23:40,0.04
9/2/18 23:41,0.05
9/2/18 23:42,0.05
9/2/18 23:43,0.05
9/2/18 23:44,0.04
9/2/18 23:45,0.05
9/2/18 23:46,0.05
9/2/18 23:47,0.05
9/2/18 23:48,0.05
9/2/18 23:49,0.04
9/2/18 23:50,0.05
9/2/18 23:51,0.05
9/2/18 23:52,0.05
9/2/18 23:53,0.05
9/2/18 23:54,0.05
9/2/18 23:55,0.05
9/2/18 23:56,0.05
9/2/18 23:57,0.05
9/2/18 23:58,0.05
9/2/18 23:59,0.05
9/3/18 0:00,0.05
9/3/18 0:01,0.05
9/3/18 0:02,0.05
9/3/18 0:03,0.05
9/3/18 0:04,0.05
9/3/18 0:05,0.05
9/3/18 0:06,0.05
9/3/18 0:07,0.05
9/3/18 0:08,0.05
9/3/18 0:09,0.05
9/3/18 0:10,0.05
9/3/18 0:11,0.05
9/3/18 0:12,0.05
9/3/18 0:13,0.05
9/3/18 0:14,0.05
9/3/18 0:15,0.05
9/3/18 0:16,0.05
9/3/18 0:17,0.05
9/3/18 0:18,0.05
9/3/18 0:19,0.05
9/3/18 0:20,0.05
9/3/18 0:21,0.05
9/3/18 0:22,0.05
9/3/18 0:23,0.05
9/3/18 0:24,0.05
9/3/18 0:25,0.04
9/3/18 0:26,0.05
9/3/18 0:27,0.05
9/3/18 0:28,0.05
9/3/18 0:29,0.04
9/3/18 0:30,0.05
9/3/18 0:31,0.05
9/3/18 0:32,0.05
9/3/18 0:33,0.04
9/3/18 0:34,0.05
9/3/18 0:35,0.05
9/3/18 0:36,0.05
9/3/18 0:37,0.05
9/3/18 0:38,0.05
9/3/18 0:39,0.04
9/3/18 0:40,0.04
9/3/18 0:41,0.04
9/3/18 0:42,0.05
9/3/18 0:43,0.05
9/3/18 0:44,0.05
9/3/18 0:45,0.05
9/3/18 0:46,0.05
9/3/18 0:47,0.05
9/3/18 0:48,0.05
9/3/18 0:49,0.04
9/3/18 0:50,0.05
9/3/18 0:51,0.04
9/3/18 0:52,0.04
9/3/18 0:53,0.04
9/3/18 0:54,0.04
9/3/18 0:55,0.04
9/3/18 0:56,0.04
9/3/18 0:57,0.04
9/3/18 0:58,0.04
9/3/18 0:59,0.04
9/3/18 1:00,0.05
9/3/18 1:01,0.05
9/3/18 1:02,0.05
9/3/18 1:03,0.05
9/3/18 1:04,0.05
9/3/18 1:05,0.05
9/3/18 1:06,0.05
9/3/18 1:07,0.05
9/3/18 1:08,0.05
9/3/18 1:09,0.04
9/3/18 1:10,0.05
9/3/18 1:11,0.05
9/3/18 1:12,0.05
9/3/18 1:13,0.05
9/3/18 1:14,0.05
9/3/18 1:15,0.05
9/3/18 1:16,0.04
9/3/18 1:17,0.04
9/3/18 1:18,0.05
9/3/18 1:19,0.04
9/3/18 1:20,0.05
9/3/18 1:21,0.05
9/3/18 1:22,0.04
9/3/18 1:23,0.05
9/3/18 1:24,0.04
9/3/18 1:25,0.04
9/3/18 1:26,0.05
9/3/18 1:27,0.05
9/3/18 1:28,0.05
9/3/18 1:29,0.05
9/3/18 1:30,0.04
9/3/18 1:31,0.05
9/3/18 1:32,0.05
9/3/18 1:33,0.05
9/3/18 1:34,0.04
9/3/18 1:35,0.04
9/3/18 1:36,0.05
9/3/18 1:37,0.04
9/3/18 1:38,0.04
9/3/18 1:39,0.04
9/3/18 1:40,0.04
9/3/18 1:41,0.04
9/3/18 1:42,0.04
9/3/18 1:43,0.05
9/3/18 1:44,0.05
9/3/18 1:45,0.05
9/3/18 1:46,0.04
9/3/18 1:47,0.05
9/3/18 1:48,0.05
9/3/18 1:49,0.05
9/3/18 1:50,0.05
9/3/18 1:51,0.05
9/3/18 1:52,0.04
9/3/18 1:53,0.05
9/3/18 1:54,0.04
9/3/18 1:55,0.05
9/3/18 1:56,0.04
